element,round,kickoff_time,fixture,opponent_team,was_home,minutes,total_points
12,26,2019-02-09T15:00:00Z,253,9,False,0,0
12,27,2019-02-24T14:05:00Z,260,15,True,27,1
12,28,2019-02-27T19:45:00Z,270,1,True,90,12
12,29,2019-03-02T12:30:00Z,286,16,False,18,1
12,30,2019-03-10T16:30:00Z,290,13,True,76,3
12,32,2019-04-01T19:00:00Z,310,14,True,83,3
12,33,2019-04-07T13:05:00Z,322,7,False,73,2
12,34,2019-04-15T19:00:00Z,339,17,False,45,1
12,35,2019-04-21T15:00:00Z,340,6,True,90,6
12,35,2019-04-24T18:45:00Z,309,19,False,90,2
12,36,2019-04-28T11:00:00Z,354,10,False,0,0
12,37,2019-05-05T15:30:00Z,360,2,True,90,2
12,38,2019-05-12T14:00:00Z,371,3,False,0,0
13,1,2018-08-12T15:00:00Z,0,12,True,53,1
13,2,2018-08-18T16:30:00Z,13,5,False,22,1
13,3,2018-08-25T14:00:00Z,20,18,True,90,2
13,4,2018-09-02T12:30:00Z,32,4,False,90,2
13,5,2018-09-15T14:00:00Z,45,14,False,79,3
13,6,2018-09-23T15:00:00Z,50,7,True,79,9
13,7,2018-09-29T14:00:00Z,60,17,True,62,3
13,8,2018-10-07T11:00:00Z,73,8,False,23,10
13,9,2018-10-22T19:00:00Z,80,10,True,10,1
13,10,2018-10-28T13:30:00Z,92,6,False,12,1
13,11,2018-11-03T17:30:00Z,100,11,True,17,1
13,12,2018-11-11T16:30:00Z,110,19,True,15,4
13,13,2018-11-25T13:30:00Z,120,1,False,8,1
13,14,2018-12-02T14:05:00Z,130,16,True,45,7
13,15,2018-12-05T20:00:00Z,144,13,False,45,1
13,16,2018-12-08T15:00:00Z,150,9,True,0,0
13,17,2018-12-16T13:30:00Z,166,15,False,0,0
13,18,2018-12-22T12:30:00Z,170,3,True,0,0
13,19,2018-12-26T17:15:00Z,180,2,False,28,1
13,20,2018-12-29T17:30:00Z,195,11,False,90,2
13,21,2019-01-01T15:00:00Z,200,8,True,15,6
13,22,2019-01-12T12:30:00Z,219,18,False,31,1
13,23,2019-01-19T17:30:00Z,220,5,True,66,3
13,24,2019-01-29T19:45:00Z,230,4,True,14,1
13,25,2019-02-03T16:30:00Z,247,12,False,24,1
13,26,2019-02-09T15:00:00Z,253,9,False,0,0
13,27,2019-02-24T14:05:00Z,260,15,True,62,3
13,28,2019-02-27T19:45:00Z,270,1,True,0,0
13,29,2019-03-02T12:30:00Z,286,16,False,71,8
13,30,2019-03-10T16:30:00Z,290,13,True,90,3
13,32,2019-04-01T19:00:00Z,310,14,True,66,11
13,33,2019-04-07T13:05:00Z,322,7,False,45,1
13,34,2019-04-15T19:00:00Z,339,17,False,67,3
13,35,2019-04-21T15:00:00Z,340,6,True,0,0
13,35,2019-04-24T18:45:00Z,309,19,False,0,0
13,36,2019-04-28T11:00:00Z,354,10,False,0,0
13,37,2019-05-05T15:30:00Z,360,2,True,0,0
13,38,2019-05-12T14:00:00Z,371,3,False,0,0
14,1,2018-08-12T15:00:00Z,0,12,True,0,0
14,2,2018-08-18T16:30:00Z,13,5,False,74,7
14,3,2018-08-25T14:00:00Z,20,18,True,45,4
14,4,2018-09-02T12:30:00Z,32,4,False,0,0
14,5,2018-09-15T14:00:00Z,45,14,False,0,0
14,6,2018-09-23T15:00:00Z,50,7,True,21,1
14,7,2018-09-29T14:00:00Z,60,17,True,27,4
14,8,2018-10-07T11:00:00Z,73,8,False,66,2
14,9,2018-10-22T19:00:00Z,80,10,True,90,2
14,10,2018-10-28T13:30:00Z,92,6,False,90,2
14,11,2018-11-03T17:30:00Z,100,11,True,22,4
14,12,2018-11-11T16:30:00Z,110,19,True,45,1
14,13,2018-11-25T13:30:00Z,120,1,False,81,2
14,14,2018-12-02T14:05:00Z,130,16,True,45,1
14,15,2018-12-05T20:00:00Z,144,13,False,64,2
14,16,2018-12-08T15:00:00Z,150,9,True,45,1
14,17,2018-12-16T13:30:00Z,166,15,False,69,2
14,18,2018-12-22T12:30:00Z,170,3,True,12,6
14,19,2018-12-26T17:15:00Z,180,2,False,45,1
14,20,2018-12-29T17:30:00Z,195,11,False,90,5
14,21,2019-01-01T15:00:00Z,200,8,True,82,6
14,22,2019-01-12T12:30:00Z,219,18,False,90,2
14,23,2019-01-19T17:30:00Z,220,5,True,22,1
14,24,2019-01-29T19:45:00Z,230,4,True,45,1
14,25,2019-02-03T16:30:00Z,247,12,False,65,2
14,26,2019-02-09T15:00:00Z,253,9,False,87,8
14,27,2019-02-24T14:05:00Z,260,15,True,74,6
14,28,2019-02-27T19:45:00Z,270,1,True,33,1
14,29,2019-03-02T12:30:00Z,286,16,False,90,2
14,30,2019-03-10T16:30:00Z,290,13,True,13,1
14,32,2019-04-01T19:00:00Z,310,14,True,60,3
14,33,2019-04-07T13:05:00Z,322,7,False,16,1
14,34,2019-04-15T19:00:00Z,339,17,False,90,3
14,35,2019-04-21T15:00:00Z,340,6,True,45,1
14,35,2019-04-24T18:45:00Z,309,19,False,70,2
14,36,2019-04-28T11:00:00Z,354,10,False,45,1
14,37,2019-05-05T15:30:00Z,360,2,True,13,1
14,38,2019-05-12T14:00:00Z,371,3,False,90,10
15,1,2018-08-12T15:00:00Z,0,12,True,0,0
15,2,2018-08-18T16:30:00Z,13,5,False,0,0
15,3,2018-08-25T14:00:00Z,20,18,True,0,0
15,4,2018-09-02T12:30:00Z,32,4,False,0,0
15,5,2018-09-15T14:00:00Z,45,14,False,0,0
15,6,2018-09-23T15:00:00Z,50,7,True,0,0
15,7,2018-09-29T14:00:00Z,60,17,True,0,0
15,8,2018-10-07T11:00:00Z,73,8,False,0,0
15,9,2018-10-22T19:00:00Z,80,10,True,0,0
15,10,2018-10-28T13:30:00Z,92,6,False,0,0
15,11,2018-11-03T17:30:00Z,100,11,True,0,0
15,12,2018-11-11T16:30:00Z,110,19,True,0,0
15,13,2018-11-25T13:30:00Z,120,1,False,0,0
15,14,2018-12-02T14:05:00Z,130,16,True,0,0
15,15,2018-12-05T20:00:00Z,144,13,False,0,0
15,16,2018-12-08T15:00:00Z,150,9,True,0,0
15,17,2018-12-16T13:30:00Z,166,15,False,0,0
15,18,2018-12-22T12:30:00Z,170,3,True,58,1
15,19,2018-12-26T17:15:00Z,180,2,False,0,0
15,20,2018-12-29T17:30:00Z,195,11,False,0,0
15,21,2019-01-01T15:00:00Z,200,8,True,0,0
15,22,2019-01-12T12:30:00Z,219,18,False,0,0
15,23,2019-01-19T17:30:00Z,220,5,True,18,1
15,24,2019-01-29T19:45:00Z,230,4,True,45,1
15,25,2019-02-03T16:30:00Z,247,12,False,0,0
15,26,2019-02-09T15:00:00Z,253,9,False,31,1
15,27,2019-02-24T14:05:00Z,260,15,True,0,0
15,28,2019-02-27T19:45:00Z,270,1,True,0,0
15,29,2019-03-02T12:30:00Z,286,16,False,0,0
15,30,2019-03-10T16:30:00Z,290,13,True,0,0
15,32,2019-04-01T19:00:00Z,310,14,True,23,1
15,33,2019-04-07T13:05:00Z,322,7,False,45,1
15,34,2019-04-15T19:00:00Z,339,17,False,0,0
15,35,2019-04-21T15:00:00Z,340,6,True,67,2
15,35,2019-04-24T18:45:00Z,309,19,False,0,0
15,36,2019-04-28T11:00:00Z,354,10,False,0,0
15,37,2019-05-05T15:30:00Z,360,2,True,0,0
15,38,2019-05-12T14:00:00Z,371,3,False,90,2
16,1,2018-08-12T15:00:00Z,0,12,True,69,1
16,2,2018-08-18T16:30:00Z,13,5,False,45,0
16,3,2018-08-25T14:00:00Z,20,18,True,90,2
16,4,2018-09-02T12:30:00Z,32,4,False,90,4
16,5,2018-09-15T14:00:00Z,45,14,False,90,9
16,6,2018-09-23T15:00:00Z,50,7,True,90,3
16,7,2018-09-29T14:00:00Z,60,17,True,90,3
16,8,2018-10-07T11:00:00Z,73,8,False,90,2
16,9,2018-10-22T19:00:00Z,80,10,True,90,1
16,10,2018-10-28T13:30:00Z,92,6,False,90,7
16,11,2018-11-03T17:30:00Z,100,11,True,90,2
16,12,2018-11-11T16:30:00Z,110,19,True,90,2
16,13,2018-11-25T13:30:00Z,120,1,False,90,2
16,14,2018-12-02T14:05:00Z,130,16,True,90,4
16,15,2018-12-05T20:00:00Z,144,13,False,0,0
16,16,2018-12-08T15:00:00Z,150,9,True,90,2
16,17,2018-12-16T13:30:00Z,166,15,False,90,2
16,18,2018-12-22T12:30:00Z,170,3,True,90,2
16,19,2018-12-26T17:15:00Z,180,2,False,90,2
16,20,2018-12-29T17:30:00Z,195,11,False,90,1
16,21,2019-01-01T15:00:00Z,200,8,True,90,10
16,22,2019-01-12T12:30:00Z,219,18,False,58,1
16,23,2019-01-19T17:30:00Z,220,5,True,90,3
16,24,2019-01-29T19:45:00Z,230,4,True,0,0
16,25,2019-02-03T16:30:00Z,247,12,False,0,0
16,26,2019-02-09T15:00:00Z,253,9,False,0,0
16,27,2019-02-24T14:05:00Z,260,15,True,90,3
16,28,2019-02-27T19:45:00Z,270,1,True,0,0
16,29,2019-03-02T12:30:00Z,286,16,False,90,1
16,30,2019-03-10T16:30:00Z,290,13,True,90,11
16,32,2019-04-01T19:00:00Z,310,14,True,0,0
16,33,2019-04-07T13:05:00Z,322,7,False,0,0
16,34,2019-04-15T19:00:00Z,339,17,False,90,3
16,35,2019-04-21T15:00:00Z,340,6,True,0,0
16,35,2019-04-24T18:45:00Z,309,19,False,90,4
16,36,2019-04-28T11:00:00Z,354,10,False,90,2
16,37,2019-05-05T15:30:00Z,360,2,True,76,1
16,38,2019-05-12T14:00:00Z,371,3,False,0,0
17,1,2018-08-12T15:00:00Z,0,12,True,90,2
17,2,2018-08-18T16:30:00Z,13,5,False,90,12
17,3,2018-08-25T14:00:00Z,20,18,True,90,2
17,4,2018-09-02T12:30:00Z,32,4,False,1,1
17,5,2018-09-15T14:00:00Z,45,14,False,21,1
17,6,2018-09-23T15:00:00Z,50,7,True,0,0
17,7,2018-09-29T14:00:00Z,60,17,True,0,0
17,8,2018-10-07T11:00:00Z,73,8,False,90,2
17,9,2018-10-22T19:00:00Z,80,10,True,60,2
17,10,2018-10-28T13:30:00Z,92,6,False,0,0
17,11,2018-11-03T17:30:00Z,100,11,True,67,2
17,12,2018-11-11T16:30:00Z,110,19,True,14,8
17,13,2018-11-25T13:30:00Z,120,1,False,90,2
17,14,2018-12-02T14:05:00Z,130,16,True,45,1
17,15,2018-12-05T20:00:00Z,144,13,False,45,1
17,16,2018-12-08T15:00:00Z,150,9,True,45,1
17,17,2018-12-16T13:30:00Z,166,15,False,90,14
17,18,2018-12-22T12:30:00Z,170,3,True,0,0
17,19,2018-12-26T17:15:00Z,180,2,False,0,0
17,20,2018-12-29T17:30:00Z,195,11,False,0,0
17,21,2019-01-01T15:00:00Z,200,8,True,0,0
17,22,2019-01-12T12:30:00Z,219,18,False,0,0
17,23,2019-01-19T17:30:00Z,220,5,True,0,0
17,24,2019-01-29T19:45:00Z,230,4,True,0,0
17,25,2019-02-03T16:30:00Z,247,12,False,0,0
17,26,2019-02-09T15:00:00Z,253,9,False,75,3
17,27,2019-02-24T14:05:00Z,260,15,True,90,14
17,28,2019-02-27T19:45:00Z,270,1,True,63,16
17,29,2019-03-02T12:30:00Z,286,16,False,90,1
17,30,2019-03-10T16:30:00Z,290,13,True,0,0
17,32,2019-04-01T19:00:00Z,310,14,True,6,1
17,33,2019-04-07T13:05:00Z,322,7,False,90,2
17,34,2019-04-15T19:00:00Z,339,17,False,90,3
17,35,2019-04-21T15:00:00Z,340,6,True,0,0
17,35,2019-04-24T18:45:00Z,309,19,False,57,1
17,36,2019-04-28T11:00:00Z,354,10,False,72,2
17,37,2019-05-05T15:30:00Z,360,2,True,76,2
17,38,2019-05-12T14:00:00Z,371,3,False,90,2
18,1,2018-08-12T15:00:00Z,0,12,True,0,0
18,2,2018-08-18T16:30:00Z,13,5,False,0,0
18,3,2018-08-25T14:00:00Z,20,18,True,0,0
18,4,2018-09-02T12:30:00Z,32,4,False,0,0
18,5,2018-09-15T14:00:00Z,45,14,False,0,0
18,6,2018-09-23T15:00:00Z,50,7,True,0,0
18,7,2018-09-29T14:00:00Z,60,17,True,0,0
18,8,2018-10-07T11:00:00Z,73,8,False,0,0
18,9,2018-10-22T19:00:00Z,80,10,True,0,0
18,10,2018-10-28T13:30:00Z,92,6,False,0,0
18,11,2018-11-03T17:30:00Z,100,11,True,0,0
18,12,2018-11-11T16:30:00Z,110,19,True,0,0
18,13,2018-11-25T13:30:00Z,120,1,False,0,0
18,14,2018-12-02T14:05:00Z,130,16,True,0,0
18,15,2018-12-05T20:00:00Z,144,13,False,0,0
18,16,2018-12-08T15:00:00Z,150,9,True,0,0
18,17,2018-12-16T13:30:00Z,166,15,False,0,0
18,18,2018-12-22T12:30:00Z,170,3,True,0,0
18,19,2018-12-26T17:15:00Z,180,2,False,0,0
18,20,2018-12-29T17:30:00Z,195,11,False,0,0
18,21,2019-01-01T15:00:00Z,200,8,True,0,0
18,22,2019-01-12T12:30:00Z,219,18,False,0,0
18,23,2019-01-19T17:30:00Z,220,5,True,0,0
18,24,2019-01-29T19:45:00Z,230,4,True,0,0
18,25,2019-02-03T16:30:00Z,247,12,False,0,0
18,26,2019-02-09T15:00:00Z,253,9,False,0,0
18,27,2019-02-24T14:05:00Z,260,15,True,0,0
18,28,2019-02-27T19:45:00Z,270,1,True,0,0
18,29,2019-03-02T12:30:00Z,286,16,False,0,0
18,30,2019-03-10T16:30:00Z,290,13,True,0,0
18,32,2019-04-01T19:00:00Z,310,14,True,0,0
18,33,2019-04-07T13:05:00Z,322,7,False,0,0
18,34,2019-04-15T19:00:00Z,339,17,False,0,0
18,35,2019-04-21T15:00:00Z,340,6,True,0,0
18,35,2019-04-24T18:45:00Z,309,19,False,0,0
18,36,2019-04-28T11:00:00Z,354,10,False,0,0
18,37,2019-05-05T15:30:00Z,360,2,True,0,0
18,38,2019-05-12T14:00:00Z,371,3,False,0,0
19,1,2018-08-12T15:00:00Z,0,12,True,34,1
19,2,2018-08-18T16:30:00Z,13,5,False,0,0
19,3,2018-08-25T14:00:00Z,20,18,True,0,0
19,4,2018-09-02T12:30:00Z,32,4,False,0,0
19,5,2018-09-15T14:00:00Z,45,14,False,0,0
19,6,2018-09-23T15:00:00Z,50,7,True,0,0
19,7,2018-09-29T14:00:00Z,60,17,True,0,0
19,8,2018-10-07T11:00:00Z,73,8,False,0,0
19,9,2018-10-22T19:00:00Z,80,10,True,0,0
19,10,2018-10-28T13:30:00Z,92,6,False,0,0
19,11,2018-11-03T17:30:00Z,100,11,True,0,0
19,12,2018-11-11T16:30:00Z,110,19,True,0,0
19,13,2018-11-25T13:30:00Z,120,1,False,0,0
19,14,2018-12-02T14:05:00Z,130,16,True,0,0
19,15,2018-12-05T20:00:00Z,144,13,False,0,0
19,16,2018-12-08T15:00:00Z,150,9,True,0,0
19,17,2018-12-16T13:30:00Z,166,15,False,16,1
19,18,2018-12-22T12:30:00Z,170,3,True,90,2
19,19,2018-12-26T17:15:00Z,180,2,False,20,1
19,20,2018-12-29T17:30:00Z,195,11,False,90,8
19,21,2019-01-01T15:00:00Z,200,8,True,90,2
19,22,2019-01-12T12:30:00Z,219,18,False,68,2
19,23,2019-01-19T17:30:00Z,220,5,True,23,1
19,24,2019-01-29T19:45:00Z,230,4,True,0,0
19,25,2019-02-03T16:30:00Z,247,12,False,0,0
19,26,2019-02-09T15:00:00Z,253,9,False,90,6
19,27,2019-02-24T14:05:00Z,260,15,True,0,0
19,28,2019-02-27T19:45:00Z,270,1,True,0,0
19,29,2019-03-02T12:30:00Z,286,16,False,0,0
19,30,2019-03-10T16:30:00Z,290,13,True,90,3
19,32,2019-04-01T19:00:00Z,310,14,True,90,3
19,33,2019-04-07T13:05:00Z,322,7,False,90,2
19,34,2019-04-15T19:00:00Z,339,17,False,22,1
19,35,2019-04-21T15:00:00Z,340,6,True,45,1
19,35,2019-04-24T18:45:00Z,309,19,False,90,2
19,36,2019-04-28T11:00:00Z,354,10,False,35,-2
19,37,2019-05-05T15:30:00Z,360,2,True,0,0
19,38,2019-05-12T14:00:00Z,371,3,False,0,0
20,1,2018-08-12T15:00:00Z,0,12,True,0,0
20,2,2018-08-18T16:30:00Z,13,5,False,0,0
20,3,2018-08-25T14:00:00Z,20,18,True,15,8
20,4,2018-09-02T12:30:00Z,32,4,False,6,1
20,5,2018-09-15T14:00:00Z,45,14,False,10,1
20,6,2018-09-23T15:00:00Z,50,7,True,10,1
20,7,2018-09-29T14:00:00Z,60,17,True,13,1
20,8,2018-10-07T11:00:00Z,73,8,False,61,5
20,9,2018-10-22T19:00:00Z,80,10,True,0,0
20,10,2018-10-28T13:30:00Z,92,6,False,22,1
20,11,2018-11-03T17:30:00Z,100,11,True,9,1
20,12,2018-11-11T16:30:00Z,110,19,True,0,0
20,13,2018-11-25T13:30:00Z,120,1,False,0,0
20,14,2018-12-02T14:05:00Z,130,16,True,0,0
20,15,2018-12-05T20:00:00Z,144,13,False,0,0
20,16,2018-12-08T15:00:00Z,150,9,True,0,0
20,17,2018-12-16T13:30:00Z,166,15,False,0,0
20,18,2018-12-22T12:30:00Z,170,3,True,0,0
20,19,2018-12-26T17:15:00Z,180,2,False,0,0
20,20,2018-12-29T17:30:00Z,195,11,False,0,0
20,21,2019-01-01T15:00:00Z,200,8,True,0,0
20,22,2019-01-12T12:30:00Z,219,18,False,0,0
20,23,2019-01-19T17:30:00Z,220,5,True,0,0
20,24,2019-01-29T19:45:00Z,230,4,True,0,0
20,25,2019-02-03T16:30:00Z,247,12,False,0,0
20,26,2019-02-09T15:00:00Z,253,9,False,0,0
20,27,2019-02-24T14:05:00Z,260,15,True,0,0
20,28,2019-02-27T19:45:00Z,270,1,True,0,0
20,29,2019-03-02T12:30:00Z,286,16,False,0,0
20,30,2019-03-10T16:30:00Z,290,13,True,0,0
20,32,2019-04-01T19:00:00Z,310,14,True,0,0
20,33,2019-04-07T13:05:00Z,322,7,False,0,0
20,34,2019-04-15T19:00:00Z,339,17,False,0,0
20,35,2019-04-21T15:00:00Z,340,6,True,0,0
20,35,2019-04-24T18:45:00Z,309,19,False,0,0
20,36,2019-04-28T11:00:00Z,354,10,False,0,0
20,37,2019-05-05T15:30:00Z,360,2,True,0,0
20,38,2019-05-12T14:00:00Z,371,3,False,0,0
21,1,2018-08-12T15:00:00Z,0,12,True,36,1
21,2,2018-08-18T16:30:00Z,13,5,False,15,1
21,3,2018-08-25T14:00:00Z,20,18,True,45,4
21,4,2018-09-02T12:30:00Z,32,4,False,90,12
21,5,2018-09-15T14:00:00Z,45,14,False,90,5
21,6,2018-09-23T15:00:00Z,50,7,True,90,8
21,7,2018-09-29T14:00:00Z,60,17,True,90,5
21,8,2018-10-07T11:00:00Z,73,8,False,79,12
21,9,2018-10-22T19:00:00Z,80,10,True,90,2
21,10,2018-10-28T13:30:00Z,92,6,False,90,2
21,11,2018-11-03T17:30:00Z,100,11,True,90,6
21,12,2018-11-11T16:30:00Z,110,19,True,90,2
21,13,2018-11-25T13:30:00Z,120,1,False,0,0
21,14,2018-12-02T14:05:00Z,130,16,True,45,7
21,15,2018-12-05T20:00:00Z,144,13,False,25,4
21,16,2018-12-08T15:00:00Z,150,9,True,45,1
21,17,2018-12-16T13:30:00Z,166,15,False,45,4
21,18,2018-12-22T12:30:00Z,170,3,True,77,5
21,19,2018-12-26T17:15:00Z,180,2,False,61,6
21,20,2018-12-29T17:30:00Z,195,11,False,19,1
21,21,2019-01-01T15:00:00Z,200,8,True,74,6
21,22,2019-01-12T12:30:00Z,219,18,False,90,2
21,23,2019-01-19T17:30:00Z,220,5,True,67,8
21,24,2019-01-29T19:45:00Z,230,4,True,90,7
21,25,2019-02-03T16:30:00Z,247,12,False,90,2
21,26,2019-02-09T15:00:00Z,253,9,False,90,9
21,27,2019-02-24T14:05:00Z,260,15,True,90,7
21,28,2019-02-27T19:45:00Z,270,1,True,26,5
21,29,2019-03-02T12:30:00Z,286,16,False,55,4
21,30,2019-03-10T16:30:00Z,290,13,True,85,8
21,32,2019-04-01T19:00:00Z,310,14,True,90,7
21,33,2019-04-07T13:05:00Z,322,7,False,90,2
21,34,2019-04-15T19:00:00Z,339,17,False,0,0
21,35,2019-04-21T15:00:00Z,340,6,True,90,5
21,35,2019-04-24T18:45:00Z,309,19,False,90,2
21,36,2019-04-28T11:00:00Z,354,10,False,78,2
21,37,2019-05-05T15:30:00Z,360,2,True,90,2
21,38,2019-05-12T14:00:00Z,371,3,False,0,0
22,1,2018-08-12T15:00:00Z,0,12,True,90,2
22,2,2018-08-18T16:30:00Z,13,5,False,90,2
22,3,2018-08-25T14:00:00Z,20,18,True,74,2
22,4,2018-09-02T12:30:00Z,32,4,False,88,8
22,5,2018-09-15T14:00:00Z,45,14,False,68,5
22,6,2018-09-23T15:00:00Z,50,7,True,68,7
22,7,2018-09-29T14:00:00Z,60,17,True,76,2
22,8,2018-10-07T11:00:00Z,73,8,False,28,15
22,9,2018-10-22T19:00:00Z,80,10,True,29,12
22,10,2018-10-28T13:30:00Z,92,6,False,77,8
22,11,2018-11-03T17:30:00Z,100,11,True,72,2
22,12,2018-11-11T16:30:00Z,110,19,True,90,2
22,13,2018-11-25T13:30:00Z,120,1,False,90,8
22,14,2018-12-02T14:05:00Z,130,16,True,90,16
22,15,2018-12-05T20:00:00Z,144,13,False,90,2
22,16,2018-12-08T15:00:00Z,150,9,True,90,5
22,17,2018-12-16T13:30:00Z,166,15,False,90,2
22,18,2018-12-22T12:30:00Z,170,3,True,90,13
22,19,2018-12-26T17:15:00Z,180,2,False,90,8
22,20,2018-12-29T17:30:00Z,195,11,False,70,2
22,21,2019-01-01T15:00:00Z,200,8,True,90,9
22,22,2019-01-12T12:30:00Z,219,18,False,90,2
22,23,2019-01-19T17:30:00Z,220,5,True,90,2
22,24,2019-01-29T19:45:00Z,230,4,True,90,12
22,25,2019-02-03T16:30:00Z,247,12,False,90,2
22,26,2019-02-09T15:00:00Z,253,9,False,0,0
22,27,2019-02-24T14:05:00Z,260,15,True,15,1
22,28,2019-02-27T19:45:00Z,270,1,True,70,7
22,29,2019-03-02T12:30:00Z,286,16,False,34,-1
22,30,2019-03-10T16:30:00Z,290,13,True,79,7
22,32,2019-04-01T19:00:00Z,310,14,True,29,4
22,33,2019-04-07T13:05:00Z,322,7,False,45,1
22,34,2019-04-15T19:00:00Z,339,17,False,90,6
22,35,2019-04-21T15:00:00Z,340,6,True,90,7
22,35,2019-04-24T18:45:00Z,309,19,False,0,0
22,36,2019-04-28T11:00:00Z,354,10,False,90,2
22,37,2019-05-05T15:30:00Z,360,2,True,90,8
22,38,2019-05-12T14:00:00Z,371,3,False,90,13
23,1,2018-08-11T14:00:00Z,1,4,True,90,6
23,2,2018-08-18T14:00:00Z,19,18,False,90,3
23,3,2018-08-25T14:00:00Z,21,7,True,90,1
23,4,2018-09-01T14:00:00Z,33,5,False,90,2
23,5,2018-09-15T14:00:00Z,40,10,True,90,2
23,6,2018-09-22T14:00:00Z,52,3,False,90,0
23,7,2018-10-01T19:00:00Z,61,6,True,90,2
23,8,2018-10-06T14:00:00Z,79,17,False,90,6
23,9,2018-10-20T14:00:00Z,81,15,True,90,9
23,10,2018-10-27T14:00:00Z,93,8,False,90,6
23,11,2018-11-03T12:30:00Z,101,13,True,90,2
23,12,2018-11-10T15:00:00Z,118,14,False,90,2
23,13,2018-11-25T13:30:00Z,120,0,True,90,2
23,14,2018-12-01T15:00:00Z,137,12,False,90,2
23,15,2018-12-04T19:45:00Z,140,9,True,90,3
23,16,2018-12-08T12:30:00Z,151,11,True,90,0
23,17,2018-12-15T15:00:00Z,169,19,False,90,1
23,18,2018-12-22T15:00:00Z,171,2,True,90,9
23,19,2018-12-26T15:00:00Z,188,16,False,90,0
23,20,2018-12-30T16:30:00Z,196,13,False,90,1
23,21,2019-01-02T19:45:00Z,201,17,True,90,1
23,22,2019-01-13T14:15:00Z,215,7,False,90,1
23,23,2019-01-19T15:00:00Z,221,18,True,0,0
23,24,2019-01-30T19:45:00Z,231,5,True,0,0
23,25,2019-02-02T17:30:00Z,242,4,False,0,0
23,26,2019-02-09T15:00:00Z,254,11,False,0,0
23,27,2019-02-23T15:00:00Z,261,19,True,0,0
23,28,2019-02-27T19:45:00Z,270,0,False,0,0
23,29,2019-03-02T15:00:00Z,280,12,True,0,0
23,30,2019-03-09T15:00:00Z,294,9,False,0,0
23,31,2019-03-16T15:00:00Z,300,14,True,0,0
23,32,2019-03-30T15:00:00Z,316,10,False,90,1
23,33,2019-04-06T14:00:00Z,320,3,True,90,1
23,34,2019-04-13T14:00:00Z,330,2,False,0,0
23,35,2019-04-20T14:00:00Z,341,8,True,0,0
23,36,2019-04-27T14:00:00Z,357,15,False,0,0
23,37,2019-05-04T11:30:00Z,361,16,True,0,0
23,38,2019-05-12T14:00:00Z,372,6,False,0,0
24,1,2018-08-11T14:00:00Z,1,4,True,0,0
24,2,2018-08-18T14:00:00Z,19,18,False,0,0
24,3,2018-08-25T14:00:00Z,21,7,True,0,0
24,4,2018-09-01T14:00:00Z,33,5,False,0,0
24,5,2018-09-15T14:00:00Z,40,10,True,0,0
24,6,2018-09-22T14:00:00Z,52,3,False,0,0
24,7,2018-10-01T19:00:00Z,61,6,True,0,0
24,8,2018-10-06T14:00:00Z,79,17,False,0,0
24,9,2018-10-20T14:00:00Z,81,15,True,0,0
24,10,2018-10-27T14:00:00Z,93,8,False,0,0
24,11,2018-11-03T12:30:00Z,101,13,True,0,0
24,12,2018-11-10T15:00:00Z,118,14,False,0,0
24,13,2018-11-25T13:30:00Z,120,0,True,0,0
24,14,2018-12-01T15:00:00Z,137,12,False,0,0
24,15,2018-12-04T19:45:00Z,140,9,True,0,0
24,16,2018-12-08T12:30:00Z,151,11,True,0,0
24,17,2018-12-15T15:00:00Z,169,19,False,0,0
24,18,2018-12-22T15:00:00Z,171,2,True,0,0
24,19,2018-12-26T15:00:00Z,188,16,False,0,0
24,20,2018-12-30T16:30:00Z,196,13,False,0,0
24,21,2019-01-02T19:45:00Z,201,17,True,0,0
24,22,2019-01-13T14:15:00Z,215,7,False,0,0
24,23,2019-01-19T15:00:00Z,221,18,True,90,6
24,24,2019-01-30T19:45:00Z,231,5,True,90,10
24,25,2019-02-02T17:30:00Z,242,4,False,90,2
24,26,2019-02-09T15:00:00Z,254,11,False,90,3
24,27,2019-02-23T15:00:00Z,261,19,True,90,1
24,28,2019-02-27T19:45:00Z,270,0,False,90,0
24,29,2019-03-02T15:00:00Z,280,12,True,90,6
24,30,2019-03-09T15:00:00Z,294,9,False,90,6
24,31,2019-03-16T15:00:00Z,300,14,True,90,2
24,32,2019-03-30T15:00:00Z,316,10,False,0,0
24,33,2019-04-06T14:00:00Z,320,3,True,0,0
24,34,2019-04-13T14:00:00Z,330,2,False,90,5
24,35,2019-04-20T14:00:00Z,341,8,True,90,3
24,36,2019-04-27T14:00:00Z,357,15,False,90,2
24,37,2019-05-04T11:30:00Z,361,16,True,0,0
24,38,2019-05-12T14:00:00Z,372,6,False,0,0
25,1,2018-08-11T14:00:00Z,1,4,True,23,4
25,2,2018-08-18T14:00:00Z,19,18,False,12,1
25,3,2018-08-25T14:00:00Z,21,7,True,0,0
25,4,2018-09-01T14:00:00Z,33,5,False,90,1
25,5,2018-09-15T14:00:00Z,40,10,True,22,0
25,6,2018-09-22T14:00:00Z,52,3,False,45,0
25,7,2018-10-01T19:00:00Z,61,6,True,90,2
25,8,2018-10-06T14:00:00Z,79,17,False,90,6
25,9,2018-10-20T14:00:00Z,81,15,True,90,6
25,10,2018-10-27T14:00:00Z,93,8,False,90,6
25,11,2018-11-03T12:30:00Z,101,13,True,90,1
25,12,2018-11-10T15:00:00Z,118,14,False,90,1
