element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points,running_team_points,running_team_points_home,running_team_points_away,running_opponent_team_points,running_opponent_team_points_home,running_opponent_team_points_away,total_points_difference,relative_points_difference
Mustafi,6,1,360,2019-05-05T15:30:00Z,True,0,2,90,1,66,44,22,35,23,12,31,32
Mustafi,6,1,371,2019-05-12T14:00:00Z,False,0,3,90,2,67,45,22,40,23,17,27,-1
Kolasinac,7,1,0,2018-08-12T15:00:00Z,True,0,12,0,0,0,0,0,0,0,0,0,0
Kolasinac,7,1,13,2018-08-18T16:30:00Z,False,0,5,0,0,0,0,0,3,0,3,-3,0
Kolasinac,7,1,20,2018-08-25T14:00:00Z,True,0,18,0,0,0,0,0,0,0,0,0,0
Kolasinac,7,1,32,2018-09-02T12:30:00Z,False,0,4,0,0,3,3,0,2,1,1,1,-1
Kolasinac,7,1,45,2018-09-15T14:00:00Z,False,0,14,0,0,6,3,3,1,0,1,5,3
Kolasinac,7,1,50,2018-09-23T15:00:00Z,True,0,7,0,0,9,3,6,6,4,2,3,1
Kolasinac,7,1,60,2018-09-29T14:00:00Z,True,0,17,0,0,12,6,6,13,9,4,-1,2
Kolasinac,7,1,73,2018-10-07T11:00:00Z,False,0,8,0,0,15,9,6,5,4,1,10,2
Kolasinac,7,1,80,2018-10-22T19:00:00Z,True,0,10,0,0,18,9,9,12,6,6,6,3
Kolasinac,7,1,92,2018-10-28T13:30:00Z,False,0,6,0,0,21,12,9,7,1,6,14,8
Kolasinac,7,1,100,2018-11-03T17:30:00Z,True,0,11,80,2,22,12,10,26,13,13,-4,-1
Kolasinac,7,1,110,2018-11-11T16:30:00Z,True,0,19,75,2,23,13,10,15,8,7,8,6
Kolasinac,7,1,120,2018-11-25T13:30:00Z,False,0,1,90,11,24,14,10,20,11,9,4,-1
Kolasinac,7,1,130,2018-12-02T14:05:00Z,True,0,16,90,1,27,14,13,30,9,21,-3,-7
Kolasinac,7,1,144,2018-12-05T20:00:00Z,False,0,13,90,1,30,17,13,22,11,11,8,2
Kolasinac,7,1,150,2018-12-08T15:00:00Z,True,0,9,90,8,31,17,14,10,5,5,21,12
Kolasinac,7,1,166,2018-12-16T13:30:00Z,False,0,15,0,0,34,20,14,9,5,4,25,9
Kolasinac,7,1,170,2018-12-22T12:30:00Z,True,0,3,90,6,34,20,14,12,7,5,22,15
Kolasinac,7,1,180,2018-12-26T17:15:00Z,False,0,2,90,1,37,23,14,21,14,7,16,0
Kolasinac,7,1,195,2018-12-29T17:30:00Z,False,0,11,80,0,38,23,15,51,25,26,-13,-10
Kolasinac,7,1,200,2019-01-01T15:00:00Z,True,0,8,90,7,38,23,15,14,12,2,24,21
Kolasinac,7,1,219,2019-01-12T12:30:00Z,False,0,18,90,1,41,26,15,28,14,14,13,1
Kolasinac,7,1,220,2019-01-19T17:30:00Z,True,0,5,90,6,41,26,15,47,25,22,-6,4
Kolasinac,7,1,230,2019-01-29T19:45:00Z,True,0,4,90,5,44,29,15,19,14,5,25,24
Kolasinac,7,1,247,2019-02-03T16:30:00Z,False,0,12,65,1,47,32,15,56,33,23,-9,-18
Kolasinac,7,1,253,2019-02-09T15:00:00Z,False,0,9,90,2,47,32,15,11,5,6,36,10
Kolasinac,7,1,260,2019-02-24T14:05:00Z,True,0,15,90,8,50,32,18,24,12,12,26,20
Kolasinac,7,1,270,2019-02-27T19:45:00Z,True,0,1,56,4,53,35,18,34,25,9,19,26
Kolasinac,7,1,286,2019-03-02T12:30:00Z,False,0,16,0,0,56,38,18,60,27,33,-4,-9
Kolasinac,7,1,290,2019-03-10T16:30:00Z,True,0,13,90,5,57,38,19,58,29,29,-1,9
Kolasinac,7,1,310,2019-04-01T19:00:00Z,True,0,14,90,5,60,41,19,35,22,13,25,28
Kolasinac,7,1,322,2019-04-07T13:05:00Z,False,0,7,45,1,63,44,19,43,25,18,20,-6
Kolasinac,7,1,339,2019-04-15T19:00:00Z,False,0,17,0,0,63,44,19,46,26,20,17,-7
Kolasinac,7,1,340,2019-04-21T15:00:00Z,True,0,6,90,1,66,44,22,39,16,23,27,21
Kolasinac,7,1,309,2019-04-24T18:45:00Z,False,0,19,32,1,66,44,22,48,28,20,18,-6
Kolasinac,7,1,354,2019-04-28T11:00:00Z,False,0,10,90,1,66,44,22,48,23,25,18,-1
Kolasinac,7,1,360,2019-05-05T15:30:00Z,True,0,2,13,1,66,44,22,35,23,12,31,32
Kolasinac,7,1,371,2019-05-12T14:00:00Z,False,0,3,0,0,67,45,22,40,23,17,27,-1
Chambers,8,1,2,2018-08-11T14:00:00Z,True,8,6,90,1,0,0,0,0,0,0,0,0
Chambers,8,1,18,2018-08-18T14:00:00Z,False,8,16,90,1,0,0,0,3,0,3,-3,0
Chambers,8,1,22,2018-08-26T15:00:00Z,True,8,3,18,1,0,0,0,1,0,1,-1,-1
Chambers,8,1,30,2018-09-01T14:00:00Z,False,8,2,3,1,3,3,0,3,3,0,0,-3
Chambers,8,1,44,2018-09-15T14:00:00Z,False,8,12,0,0,4,3,1,10,6,4,-6,-5
Chambers,8,1,55,2018-09-22T11:30:00Z,True,8,17,90,2,4,3,1,12,9,3,-8,0
Chambers,8,1,64,2018-09-29T14:00:00Z,False,8,7,0,0,5,4,1,6,4,2,-1,-3
Chambers,8,1,73,2018-10-07T11:00:00Z,True,8,0,0,0,5,4,1,15,9,6,-10,-2
Chambers,8,1,82,2018-10-20T14:00:00Z,False,8,4,45,-1,5,4,1,2,1,1,3,0
Chambers,8,1,93,2018-10-27T14:00:00Z,True,8,1,0,0,5,4,1,17,11,6,-12,-2
Chambers,8,1,105,2018-11-05T20:00:00Z,False,8,9,0,0,5,4,1,3,1,2,2,0
Chambers,8,1,116,2018-11-11T12:00:00Z,False,8,11,90,0,5,4,1,27,13,14,-22,-12
Chambers,8,1,124,2018-11-24T15:00:00Z,True,8,15,90,1,5,4,1,8,4,4,-3,0
Chambers,8,1,132,2018-12-02T12:00:00Z,False,8,5,90,1,8,7,1,28,15,13,-20,-14
Chambers,8,1,143,2018-12-05T19:45:00Z,True,8,10,90,2,8,7,1,21,11,10,-13,-3
Chambers,8,1,157,2018-12-08T15:00:00Z,False,8,13,0,0,9,8,1,23,12,11,-14,-11
Chambers,8,1,162,2018-12-15T17:30:00Z,True,8,18,90,1,9,8,1,21,13,8,-12,0
Chambers,8,1,177,2018-12-22T15:00:00Z,False,8,14,90,6,9,8,1,16,6,10,-7,-5
Chambers,8,1,183,2018-12-26T12:30:00Z,True,8,19,90,1,10,8,2,25,14,11,-15,-3
Chambers,8,1,193,2018-12-29T15:00:00Z,True,8,9,90,6,11,9,2,10,5,5,1,4
Chambers,8,1,200,2019-01-01T15:00:00Z,False,8,0,0,0,14,12,2,38,23,15,-24,-21
Chambers,8,1,211,2019-01-12T15:00:00Z,False,8,3,90,0,14,12,2,18,10,8,-4,-8
Chambers,8,1,222,2019-01-20T16:00:00Z,True,8,16,90,1,14,12,2,48,18,30,-34,-18
Chambers,8,1,232,2019-01-29T19:45:00Z,True,8,2,90,7,14,12,2,26,18,8,-12,4
Chambers,8,1,244,2019-02-02T15:00:00Z,False,8,6,90,1,17,15,2,23,9,14,-6,-7
Chambers,8,1,252,2019-02-09T12:30:00Z,True,8,13,90,0,17,15,2,48,25,23,-31,-8
Chambers,8,1,269,2019-02-22T19:45:00Z,False,8,18,90,1,17,15,2,33,18,15,-16,-16
Chambers,8,1,279,2019-02-27T19:45:00Z,False,8,15,90,1,17,15,2,24,12,12,-7,-10
Chambers,8,1,284,2019-03-03T14:05:00Z,True,8,5,90,6,17,15,2,53,31,22,-36,-7
Chambers,8,1,295,2019-03-09T15:00:00Z,False,8,10,90,1,17,15,2,35,17,18,-18,-15
Chambers,8,1,304,2019-03-17T14:15:00Z,True,8,11,90,1,17,15,2,73,41,32,-56,-17
Chambers,8,1,315,2019-03-30T12:30:00Z,True,8,12,90,1,17,15,2,74,45,29,-57,-14
Chambers,8,1,328,2019-04-02T18:45:00Z,False,8,17,90,-1,17,15,2,43,23,20,-26,-21
Chambers,8,1,333,2019-04-13T14:00:00Z,True,8,7,90,6,17,15,2,46,28,18,-29,-3
Chambers,8,1,341,2019-04-20T14:00:00Z,False,8,1,90,5,20,18,2,41,26,15,-21,-24
Chambers,8,1,353,2019-04-27T14:00:00Z,True,8,4,90,6,23,18,5,31,20,11,-8,7
Chambers,8,1,369,2019-05-04T14:00:00Z,False,8,19,90,1,26,21,5,54,31,23,-28,-26
Chambers,8,1,373,2019-05-12T14:00:00Z,True,8,14,90,0,26,21,5,42,25,17,-16,4
Mavropanos,9,1,0,2018-08-12T15:00:00Z,True,0,12,0,0,0,0,0,0,0,0,0,0
Mavropanos,9,1,13,2018-08-18T16:30:00Z,False,0,5,0,0,0,0,0,3,0,3,-3,0
Mavropanos,9,1,20,2018-08-25T14:00:00Z,True,0,18,0,0,0,0,0,0,0,0,0,0
Mavropanos,9,1,32,2018-09-02T12:30:00Z,False,0,4,0,0,3,3,0,2,1,1,1,-1
Mavropanos,9,1,45,2018-09-15T14:00:00Z,False,0,14,0,0,6,3,3,1,0,1,5,3
Mavropanos,9,1,50,2018-09-23T15:00:00Z,True,0,7,0,0,9,3,6,6,4,2,3,1
Mavropanos,9,1,60,2018-09-29T14:00:00Z,True,0,17,0,0,12,6,6,13,9,4,-1,2
Mavropanos,9,1,73,2018-10-07T11:00:00Z,False,0,8,0,0,15,9,6,5,4,1,10,2
Mavropanos,9,1,80,2018-10-22T19:00:00Z,True,0,10,0,0,18,9,9,12,6,6,6,3
Mavropanos,9,1,92,2018-10-28T13:30:00Z,False,0,6,0,0,21,12,9,7,1,6,14,8
Mavropanos,9,1,100,2018-11-03T17:30:00Z,True,0,11,0,0,22,12,10,26,13,13,-4,-1
Mavropanos,9,1,110,2018-11-11T16:30:00Z,True,0,19,0,0,23,13,10,15,8,7,8,6
Mavropanos,9,1,120,2018-11-25T13:30:00Z,False,0,1,0,0,24,14,10,20,11,9,4,-1
Mavropanos,9,1,130,2018-12-02T14:05:00Z,True,0,16,0,0,27,14,13,30,9,21,-3,-7
Mavropanos,9,1,144,2018-12-05T20:00:00Z,False,0,13,0,0,30,17,13,22,11,11,8,2
Mavropanos,9,1,150,2018-12-08T15:00:00Z,True,0,9,0,0,31,17,14,10,5,5,21,12
Mavropanos,9,1,166,2018-12-16T13:30:00Z,False,0,15,0,0,34,20,14,9,5,4,25,9
Mavropanos,9,1,170,2018-12-22T12:30:00Z,True,0,3,0,0,34,20,14,12,7,5,22,15
Mavropanos,9,1,180,2018-12-26T17:15:00Z,False,0,2,0,0,37,23,14,21,14,7,16,0
Mavropanos,9,1,195,2018-12-29T17:30:00Z,False,0,11,0,0,38,23,15,51,25,26,-13,-10
Mavropanos,9,1,200,2019-01-01T15:00:00Z,True,0,8,0,0,38,23,15,14,12,2,24,21
Mavropanos,9,1,219,2019-01-12T12:30:00Z,False,0,18,0,0,41,26,15,28,14,14,13,1
Mavropanos,9,1,220,2019-01-19T17:30:00Z,True,0,5,0,0,41,26,15,47,25,22,-6,4
Mavropanos,9,1,230,2019-01-29T19:45:00Z,True,0,4,0,0,44,29,15,19,14,5,25,24
Mavropanos,9,1,247,2019-02-03T16:30:00Z,False,0,12,11,1,47,32,15,56,33,23,-9,-18
Mavropanos,9,1,253,2019-02-09T15:00:00Z,False,0,9,0,0,47,32,15,11,5,6,36,10
Mavropanos,9,1,260,2019-02-24T14:05:00Z,True,0,15,0,0,50,32,18,24,12,12,26,20
Mavropanos,9,1,270,2019-02-27T19:45:00Z,True,0,1,0,0,53,35,18,34,25,9,19,26
Mavropanos,9,1,286,2019-03-02T12:30:00Z,False,0,16,0,0,56,38,18,60,27,33,-4,-9
Mavropanos,9,1,290,2019-03-10T16:30:00Z,True,0,13,0,0,57,38,19,58,29,29,-1,9
Mavropanos,9,1,310,2019-04-01T19:00:00Z,True,0,14,0,0,60,41,19,35,22,13,25,28
Mavropanos,9,1,322,2019-04-07T13:05:00Z,False,0,7,0,0,63,44,19,43,25,18,20,-6
Mavropanos,9,1,339,2019-04-15T19:00:00Z,False,0,17,58,1,63,44,19,46,26,20,17,-7
Mavropanos,9,1,340,2019-04-21T15:00:00Z,True,0,6,45,0,66,44,22,39,16,23,27,21
Mavropanos,9,1,309,2019-04-24T18:45:00Z,False,0,19,0,0,66,44,22,48,28,20,18,-6
Mavropanos,9,1,354,2019-04-28T11:00:00Z,False,0,10,0,0,66,44,22,48,23,25,18,-1
Mavropanos,9,1,360,2019-05-05T15:30:00Z,True,0,2,0,0,66,44,22,35,23,12,31,32
Mavropanos,9,1,371,2019-05-12T14:00:00Z,False,0,3,33,1,67,45,22,40,23,17,27,-1
Lichtsteiner,10,1,0,2018-08-12T15:00:00Z,True,0,12,55,1,0,0,0,0,0,0,0,0
Lichtsteiner,10,1,13,2018-08-18T16:30:00Z,False,0,5,0,0,0,0,0,3,0,3,-3,0
Lichtsteiner,10,1,20,2018-08-25T14:00:00Z,True,0,18,0,0,0,0,0,0,0,0,0,0
Lichtsteiner,10,1,32,2018-09-02T12:30:00Z,False,0,4,0,0,3,3,0,2,1,1,1,-1
Lichtsteiner,10,1,45,2018-09-15T14:00:00Z,False,0,14,0,0,6,3,3,1,0,1,5,3
Lichtsteiner,10,1,50,2018-09-23T15:00:00Z,True,0,7,0,0,9,3,6,6,4,2,3,1
Lichtsteiner,10,1,60,2018-09-29T14:00:00Z,True,0,17,0,0,12,6,6,13,9,4,-1,2
Lichtsteiner,10,1,73,2018-10-07T11:00:00Z,False,0,8,0,0,15,9,6,5,4,1,10,2
Lichtsteiner,10,1,80,2018-10-22T19:00:00Z,True,0,10,60,2,18,9,9,12,6,6,6,3
Lichtsteiner,10,1,92,2018-10-28T13:30:00Z,False,0,6,45,0,21,12,9,7,1,6,14,8
Lichtsteiner,10,1,100,2018-11-03T17:30:00Z,True,0,11,0,0,22,12,10,26,13,13,-4,-1
Lichtsteiner,10,1,110,2018-11-11T16:30:00Z,True,0,19,0,0,23,13,10,15,8,7,8,6
Lichtsteiner,10,1,120,2018-11-25T13:30:00Z,False,0,1,0,0,24,14,10,20,11,9,4,-1
Lichtsteiner,10,1,130,2018-12-02T14:05:00Z,True,0,16,0,0,27,14,13,30,9,21,-3,-7
Lichtsteiner,10,1,144,2018-12-05T20:00:00Z,False,0,13,54,1,30,17,13,22,11,11,8,2
Lichtsteiner,10,1,150,2018-12-08T15:00:00Z,True,0,9,45,0,31,17,14,10,5,5,21,12
Lichtsteiner,10,1,166,2018-12-16T13:30:00Z,False,0,15,73,1,34,20,14,9,5,4,25,9
Lichtsteiner,10,1,170,2018-12-22T12:30:00Z,True,0,3,53,1,34,20,14,12,7,5,22,15
Lichtsteiner,10,1,180,2018-12-26T17:15:00Z,False,0,2,90,2,37,23,14,21,14,7,16,0
Lichtsteiner,10,1,195,2018-12-29T17:30:00Z,False,0,11,90,0,38,23,15,51,25,26,-13,-10
Lichtsteiner,10,1,200,2019-01-01T15:00:00Z,True,0,8,0,0,38,23,15,14,12,2,24,21
Lichtsteiner,10,1,219,2019-01-12T12:30:00Z,False,0,18,0,0,41,26,15,28,14,14,13,1
Lichtsteiner,10,1,220,2019-01-19T17:30:00Z,True,0,5,0,0,41,26,15,47,25,22,-6,4
Lichtsteiner,10,1,230,2019-01-29T19:45:00Z,True,0,4,59,1,44,29,15,19,14,5,25,24
Lichtsteiner,10,1,247,2019-02-03T16:30:00Z,False,0,12,90,1,47,32,15,56,33,23,-9,-18
Lichtsteiner,10,1,253,2019-02-09T15:00:00Z,False,0,9,0,0,47,32,15,11,5,6,36,10
Lichtsteiner,10,1,260,2019-02-24T14:05:00Z,True,0,15,55,1,50,32,18,24,12,12,26,20
Lichtsteiner,10,1,270,2019-02-27T19:45:00Z,True,0,1,0,0,53,35,18,34,25,9,19,26
Lichtsteiner,10,1,286,2019-03-02T12:30:00Z,False,0,16,0,0,56,38,18,60,27,33,-4,-9
Lichtsteiner,10,1,290,2019-03-10T16:30:00Z,True,0,13,0,0,57,38,19,58,29,29,-1,9
Lichtsteiner,10,1,310,2019-04-01T19:00:00Z,True,0,14,0,0,60,41,19,35,22,13,25,28
Lichtsteiner,10,1,322,2019-04-07T13:05:00Z,False,0,7,0,0,63,44,19,43,25,18,20,-6
Lichtsteiner,10,1,339,2019-04-15T19:00:00Z,False,0,17,0,0,63,44,19,46,26,20,17,-7
Lichtsteiner,10,1,340,2019-04-21T15:00:00Z,True,0,6,0,0,66,44,22,39,16,23,27,21
Lichtsteiner,10,1,309,2019-04-24T18:45:00Z,False,0,19,0,0,66,44,22,48,28,20,18,-6
Lichtsteiner,10,1,354,2019-04-28T11:00:00Z,False,0,10,0,0,66,44,22,48,23,25,18,-1
Lichtsteiner,10,1,360,2019-05-05T15:30:00Z,True,0,2,76,1,66,44,22,35,23,12,31,32
Lichtsteiner,10,1,371,2019-05-12T14:00:00Z,False,0,3,90,2,67,45,22,40,23,17,27,-1
Sokratis,11,1,0,2018-08-12T15:00:00Z,True,0,12,90,0,0,0,0,0,0,0,0,0
Sokratis,11,1,13,2018-08-18T16:30:00Z,False,0,5,90,1,0,0,0,3,0,3,-3,0
Sokratis,11,1,20,2018-08-25T14:00:00Z,True,0,18,90,1,0,0,0,0,0,0,0,0
Sokratis,11,1,32,2018-09-02T12:30:00Z,False,0,4,90,1,3,3,0,2,1,1,1,-1
Sokratis,11,1,45,2018-09-15T14:00:00Z,False,0,14,90,2,6,3,3,1,0,1,5,3
Sokratis,11,1,50,2018-09-23T15:00:00Z,True,0,7,38,0,9,3,6,6,4,2,3,1
Sokratis,11,1,60,2018-09-29T14:00:00Z,True,0,17,0,0,12,6,6,13,9,4,-1,2
Sokratis,11,1,73,2018-10-07T11:00:00Z,False,0,8,0,0,15,9,6,5,4,1,10,2
Sokratis,11,1,80,2018-10-22T19:00:00Z,True,0,10,0,0,18,9,9,12,6,6,6,3
Sokratis,11,1,92,2018-10-28T13:30:00Z,False,0,6,0,0,21,12,9,7,1,6,14,8
Sokratis,11,1,100,2018-11-03T17:30:00Z,True,0,11,0,0,22,12,10,26,13,13,-4,-1
Sokratis,11,1,110,2018-11-11T16:30:00Z,True,0,19,0,0,23,13,10,15,8,7,8,6
Sokratis,11,1,120,2018-11-25T13:30:00Z,False,0,1,90,1,24,14,10,20,11,9,4,-1
Sokratis,11,1,130,2018-12-02T14:05:00Z,True,0,16,90,1,27,14,13,30,9,21,-3,-7
Sokratis,11,1,144,2018-12-05T20:00:00Z,False,0,13,90,1,30,17,13,22,11,11,8,2
Sokratis,11,1,150,2018-12-08T15:00:00Z,True,0,9,90,6,31,17,14,10,5,5,21,12
Sokratis,11,1,166,2018-12-16T13:30:00Z,False,0,15,0,0,34,20,14,9,5,4,25,9
Sokratis,11,1,170,2018-12-22T12:30:00Z,True,0,3,90,1,34,20,14,12,7,5,22,15
Sokratis,11,1,180,2018-12-26T17:15:00Z,False,0,2,90,2,37,23,14,21,14,7,16,0
Sokratis,11,1,195,2018-12-29T17:30:00Z,False,0,11,90,-1,38,23,15,51,25,26,-13,-10
Sokratis,11,1,200,2019-01-01T15:00:00Z,True,0,8,90,5,38,23,15,14,12,2,24,21
Sokratis,11,1,219,2019-01-12T12:30:00Z,False,0,18,90,2,41,26,15,28,14,14,13,1
Sokratis,11,1,220,2019-01-19T17:30:00Z,True,0,5,90,11,41,26,15,47,25,22,-6,4
Sokratis,11,1,230,2019-01-29T19:45:00Z,True,0,4,0,0,44,29,15,19,14,5,25,24
Sokratis,11,1,247,2019-02-03T16:30:00Z,False,0,12,0,0,47,32,15,56,33,23,-9,-18
Sokratis,11,1,253,2019-02-09T15:00:00Z,False,0,9,0,0,47,32,15,11,5,6,36,10
Sokratis,11,1,260,2019-02-24T14:05:00Z,True,0,15,90,6,50,32,18,24,12,12,26,20
Sokratis,11,1,270,2019-02-27T19:45:00Z,True,0,1,90,1,53,35,18,34,25,9,19,26
Sokratis,11,1,286,2019-03-02T12:30:00Z,False,0,16,90,2,56,38,18,60,27,33,-4,-9
Sokratis,11,1,290,2019-03-10T16:30:00Z,True,0,13,90,5,57,38,19,58,29,29,-1,9
Sokratis,11,1,310,2019-04-01T19:00:00Z,True,0,14,90,6,60,41,19,35,22,13,25,28
Sokratis,11,1,322,2019-04-07T13:05:00Z,False,0,7,90,1,63,44,19,43,25,18,20,-6
Sokratis,11,1,339,2019-04-15T19:00:00Z,False,0,17,0,0,63,44,19,46,26,20,17,-7
Sokratis,11,1,340,2019-04-21T15:00:00Z,True,0,6,0,0,66,44,22,39,16,23,27,21
Sokratis,11,1,309,2019-04-24T18:45:00Z,False,0,19,90,8,66,44,22,48,28,20,18,-6
Sokratis,11,1,354,2019-04-28T11:00:00Z,False,0,10,90,0,66,44,22,48,23,25,18,-1
Sokratis,11,1,360,2019-05-05T15:30:00Z,True,0,2,90,1,66,44,22,35,23,12,31,32
Sokratis,11,1,371,2019-05-12T14:00:00Z,False,0,3,0,0,67,45,22,40,23,17,27,-1
Ozil,12,2,0,2018-08-12T15:00:00Z,True,0,12,90,2,0,0,0,0,0,0,0,0
Ozil,12,2,13,2018-08-18T16:30:00Z,False,0,5,67,2,0,0,0,3,0,3,-3,0
Ozil,12,2,20,2018-08-25T14:00:00Z,True,0,18,0,0,0,0,0,0,0,0,0,0
Ozil,12,2,32,2018-09-02T12:30:00Z,False,0,4,83,2,3,3,0,2,1,1,1,-1
Ozil,12,2,45,2018-09-15T14:00:00Z,False,0,14,90,10,6,3,3,1,0,1,5,3
Ozil,12,2,50,2018-09-23T15:00:00Z,True,0,7,90,3,9,3,6,6,4,2,3,1
Ozil,12,2,60,2018-09-29T14:00:00Z,True,0,17,90,10,12,6,6,13,9,4,-1,2
Ozil,12,2,73,2018-10-07T11:00:00Z,False,0,8,0,0,15,9,6,5,4,1,10,2
Ozil,12,2,80,2018-10-22T19:00:00Z,True,0,10,79,12,18,9,9,12,6,6,6,3
Ozil,12,2,92,2018-10-28T13:30:00Z,False,0,6,67,2,21,12,9,7,1,6,14,8
Ozil,12,2,100,2018-11-03T17:30:00Z,True,0,11,90,2,22,12,10,26,13,13,-4,-1
Ozil,12,2,110,2018-11-11T16:30:00Z,True,0,19,74,1,23,13,10,15,8,7,8,6
Ozil,12,2,120,2018-11-25T13:30:00Z,False,0,1,0,0,24,14,10,20,11,9,4,-1
Ozil,12,2,130,2018-12-02T14:05:00Z,True,0,16,0,0,27,14,13,30,9,21,-3,-7
Ozil,12,2,144,2018-12-05T20:00:00Z,False,0,13,0,0,30,17,13,22,11,11,8,2
Ozil,12,2,150,2018-12-08T15:00:00Z,True,0,9,0,0,31,17,14,10,5,5,21,12
Ozil,12,2,166,2018-12-16T13:30:00Z,False,0,15,20,1,34,20,14,9,5,4,25,9
Ozil,12,2,170,2018-12-22T12:30:00Z,True,0,3,90,5,34,20,14,12,7,5,22,15
Ozil,12,2,180,2018-12-26T17:15:00Z,False,0,2,45,1,37,23,14,21,14,7,16,0
Ozil,12,2,195,2018-12-29T17:30:00Z,False,0,11,0,0,38,23,15,51,25,26,-13,-10
Ozil,12,2,200,2019-01-01T15:00:00Z,True,0,8,0,0,38,23,15,14,12,2,24,21
Ozil,12,2,219,2019-01-12T12:30:00Z,False,0,18,0,0,41,26,15,28,14,14,13,1
Ozil,12,2,220,2019-01-19T17:30:00Z,True,0,5,0,0,41,26,15,47,25,22,-6,4
Ozil,12,2,230,2019-01-29T19:45:00Z,True,0,4,75,3,44,29,15,19,14,5,25,24
Ozil,12,2,247,2019-02-03T16:30:00Z,False,0,12,0,0,47,32,15,56,33,23,-9,-18
Ozil,12,2,253,2019-02-09T15:00:00Z,False,0,9,0,0,47,32,15,11,5,6,36,10
Ozil,12,2,260,2019-02-24T14:05:00Z,True,0,15,27,1,50,32,18,24,12,12,26,20
Ozil,12,2,270,2019-02-27T19:45:00Z,True,0,1,90,12,53,35,18,34,25,9,19,26
Ozil,12,2,286,2019-03-02T12:30:00Z,False,0,16,18,1,56,38,18,60,27,33,-4,-9
Ozil,12,2,290,2019-03-10T16:30:00Z,True,0,13,76,3,57,38,19,58,29,29,-1,9
Ozil,12,2,310,2019-04-01T19:00:00Z,True,0,14,83,3,60,41,19,35,22,13,25,28
Ozil,12,2,322,2019-04-07T13:05:00Z,False,0,7,73,2,63,44,19,43,25,18,20,-6
Ozil,12,2,339,2019-04-15T19:00:00Z,False,0,17,45,1,63,44,19,46,26,20,17,-7
Ozil,12,2,340,2019-04-21T15:00:00Z,True,0,6,90,6,66,44,22,39,16,23,27,21
Ozil,12,2,309,2019-04-24T18:45:00Z,False,0,19,90,2,66,44,22,48,28,20,18,-6
Ozil,12,2,354,2019-04-28T11:00:00Z,False,0,10,0,0,66,44,22,48,23,25,18,-1
Ozil,12,2,360,2019-05-05T15:30:00Z,True,0,2,90,2,66,44,22,35,23,12,31,32
Ozil,12,2,371,2019-05-12T14:00:00Z,False,0,3,0,0,67,45,22,40,23,17,27,-1
Ramsey,13,2,0,2018-08-12T15:00:00Z,True,0,12,53,1,0,0,0,0,0,0,0,0
Ramsey,13,2,13,2018-08-18T16:30:00Z,False,0,5,22,1,0,0,0,3,0,3,-3,0
Ramsey,13,2,20,2018-08-25T14:00:00Z,True,0,18,90,2,0,0,0,0,0,0,0,0
Ramsey,13,2,32,2018-09-02T12:30:00Z,False,0,4,90,2,3,3,0,2,1,1,1,-1
Ramsey,13,2,45,2018-09-15T14:00:00Z,False,0,14,79,3,6,3,3,1,0,1,5,3
Ramsey,13,2,50,2018-09-23T15:00:00Z,True,0,7,79,9,9,3,6,6,4,2,3,1
Ramsey,13,2,60,2018-09-29T14:00:00Z,True,0,17,62,3,12,6,6,13,9,4,-1,2
Ramsey,13,2,73,2018-10-07T11:00:00Z,False,0,8,23,10,15,9,6,5,4,1,10,2
Ramsey,13,2,80,2018-10-22T19:00:00Z,True,0,10,10,1,18,9,9,12,6,6,6,3
Ramsey,13,2,92,2018-10-28T13:30:00Z,False,0,6,12,1,21,12,9,7,1,6,14,8
Ramsey,13,2,100,2018-11-03T17:30:00Z,True,0,11,17,1,22,12,10,26,13,13,-4,-1
Ramsey,13,2,110,2018-11-11T16:30:00Z,True,0,19,15,4,23,13,10,15,8,7,8,6
Ramsey,13,2,120,2018-11-25T13:30:00Z,False,0,1,8,1,24,14,10,20,11,9,4,-1
Ramsey,13,2,130,2018-12-02T14:05:00Z,True,0,16,45,7,27,14,13,30,9,21,-3,-7
Ramsey,13,2,144,2018-12-05T20:00:00Z,False,0,13,45,1,30,17,13,22,11,11,8,2
Ramsey,13,2,150,2018-12-08T15:00:00Z,True,0,9,0,0,31,17,14,10,5,5,21,12
Ramsey,13,2,166,2018-12-16T13:30:00Z,False,0,15,0,0,34,20,14,9,5,4,25,9
Ramsey,13,2,170,2018-12-22T12:30:00Z,True,0,3,0,0,34,20,14,12,7,5,22,15
Ramsey,13,2,180,2018-12-26T17:15:00Z,False,0,2,28,1,37,23,14,21,14,7,16,0
Ramsey,13,2,195,2018-12-29T17:30:00Z,False,0,11,90,2,38,23,15,51,25,26,-13,-10
Ramsey,13,2,200,2019-01-01T15:00:00Z,True,0,8,15,6,38,23,15,14,12,2,24,21
Ramsey,13,2,219,2019-01-12T12:30:00Z,False,0,18,31,1,41,26,15,28,14,14,13,1
Ramsey,13,2,220,2019-01-19T17:30:00Z,True,0,5,66,3,41,26,15,47,25,22,-6,4
Ramsey,13,2,230,2019-01-29T19:45:00Z,True,0,4,14,1,44,29,15,19,14,5,25,24
Ramsey,13,2,247,2019-02-03T16:30:00Z,False,0,12,24,1,47,32,15,56,33,23,-9,-18
Ramsey,13,2,253,2019-02-09T15:00:00Z,False,0,9,0,0,47,32,15,11,5,6,36,10
